fxID	minYear	assumeAwardYear
66543	1998	2009
64525	1999	2010
61200	2003	2011
100253	1988	2003
39053	1997	2008
72711	2001	2007
83890	1991	2003
31696	1997	2005
54825	2007	2012
91934	2002	2012
289	1999	2005
1526	2006	2011
44398	2002	2007
3510	2006	2012
14456	2005	2011
79760	2004	2012
67495	2003	2009
25600	1994	2003
6826	2005	2011
40398	1997	2009
33499	2004	2011
24889	2007	2012
45347	2001	2010
56664	2003	2008
55450	2000	2012
81161	2001	2011
45379	2001	2009
93783	2006	2011
87381	1996	2004
47848	2006	2012
9719	2000	2007
21617	2001	2009
24550	2000	2006
34006	1993	2010
10990	1998	2011
8531	2002	2007
101026	1998	2004
4602	2007	2012
74690	2007	2012
7050	2005	2010
31603	2003	2010
77528	2006	2011
57231	2000	2010
33653	2006	2012
42671	2005	2010
52774	2005	2011
41512	2001	2008
38245	2004	2010
39936	2001	2009
60846	2002	2012
47645	2001	2008
66198	2001	2006
77659	2006	2011
13624	2004	2009
40825	1997	2007
72375	1997	2009
88789	2000	2007
95315	2002	2007
90040	2005	2011
68365	2002	2012
69970	2004	2012
69582	2004	2009
13685	2006	2011
55351	2005	2010
52560	2006	2012
22290	2006	2012
92838	1998	2012
46107	1999	2011
24840	1999	2010
27270	2000	2011
78175	2007	2012
70415	1988	2009
6925	1994	2008
75761	1986	2003
57456	2006	2011
81953	2004	2009
46601	2006	2012
14611	2006	2011
1317	2006	2012
87756	2004	2009
31064	2002	2011
19152	1999	2007
53903	1999	2006
6203	1999	2008
51880	2007	2012
63597	2002	2009
47495	2006	2012
55095	2001	2010
29464	2005	2010
79582	1997	2006
35275	1998	2011
21670	2000	2009
11884	2003	2012
37769	2003	2009
87862	2007	2012
208	2007	2012
94773	1998	2006
43900	2002	2011
62056	2004	2012
99434	2006	2012
89166	2004	2011
18855	2007	2012
69863	2005	2012
3475	1991	2002
50820	2006	2011
31278	2002	2010
20591	2001	2011
4355	2004	2010
83544	1988	2004
55689	1997	2011
3083	2007	2012
17690	2006	2012
5592	2004	2011
69921	2002	2012
23047	1999	2008
16476	1988	2003
46475	2001	2006
40011	1999	2009
53323	2003	2010
22685	2005	2010
60533	2002	2010
37522	2007	2012
47701	1986	2008
89681	2004	2010
46516	1997	2003
57002	1985	2002
7619	2007	2012
23546	2006	2012
101609	2001	2012
17338	1997	2003
45289	2005	2010
63454	2005	2010
90096	2001	2008
86896	2000	2007
1633	2002	2008
74548	1996	2001
25304	1993	2004
2798	1992	1997
93303	2005	2012
86939	1996	2004
53826	2004	2009
37623	2001	2011
81967	2004	2009
98855	2004	2011
66811	1993	2005
71682	2003	2008
3639	2005	2012
12940	2005	2010
65949	1996	2003
38437	2002	2010
3672	2001	2006
68878	2003	2010
76621	2000	2010
88503	1992	2007
51833	1998	2008
64787	1996	2008
86596	1989	2008
2871	2007	2012
89805	1999	2009
42141	2002	2011
3743	2007	2012
98499	1993	2000
27777	2007	2012
53119	2002	2008
93850	2005	2011
42191	2004	2009
60000	2003	2012
49927	2005	2010
67815	2006	2011
67369	2006	2011
18385	1998	2004
2205	2003	2012
46772	2005	2012
87505	2007	2012
61221	2001	2012
46402	2005	2011
56441	2004	2011
62905	2005	2010
100299	2001	2012
17640	2000	2009
23433	1996	2001
1513	2005	2012
46443	2001	2010
14824	2005	2010
70709	2005	2012
89991	2002	2010
90779	1997	2011
29627	1997	2011
36665	2005	2010
94858	2004	2010
314	2002	2008
58126	2001	2010
12419	2001	2006
38318	1994	2003
50477	2007	2012
5692	2004	2011
12527	1992	1997
61424	1996	2005
22344	2006	2011
72502	2005	2010
36807	2005	2011
45352	2003	2012
42538	1996	2001
19924	2004	2011
15010	1993	2011
17463	1998	2004
4555	2004	2010
48617	2004	2010
22840	2005	2012
42147	1992	2008
53082	1999	2012
44547	1989	2002
39695	2001	2008
97503	1996	2011
7293	2005	2011
70887	2001	2011
22809	1993	2006
16639	1998	2012
90178	1993	2000
6205	2005	2010
11844	2002	2011
59164	2006	2012
85048	2000	2009
46728	2007	2012
100201	2007	2012
61580	2006	2012
11034	2001	2009
96825	2002	2010
13510	1990	2012
18373	1987	2001
51947	1996	2011
56003	2000	2011
31211	2001	2007
25894	2000	2010
93510	2006	2012
81339	2003	2009
43916	1988	2007
6358	2004	2010
67900	1995	2011
55661	2006	2011
71510	2007	2012
58521	2003	2010
30051	2005	2011
23493	2006	2011
8703	2004	2009
56951	2005	2010
16889	2000	2005
77286	2000	2006
70350	2006	2011
74066	1992	2000
85237	1995	2005
29679	2000	2012
35845	2007	2012
82740	2006	2012
66274	2006	2012
40040	2006	2011
100417	1996	2002
12478	2004	2009
76546	2005	2012
79414	2004	2011
69996	2000	2006
4849	2000	2008
90496	1997	2009
54969	2004	2012
20720	1990	1996
94981	2007	2012
57847	2000	2011
12125	2003	2009
94172	2007	2012
52217	2007	2012
75403	2003	2008
58272	2006	2012
18243	2004	2011
70886	2000	2007
1684	2007	2012
26954	2005	2011
40166	2007	2012
94203	2001	2009
95908	2006	2012
89	2002	2009
98471	2007	2012
26602	2005	2010
8146	2005	2010
75892	1998	2009
85438	1997	2006
97643	2006	2012
32832	1994	2002
42213	2004	2011
11031	2007	2012
66511	1995	2007
99384	2002	2009
39878	2007	2012
15136	2006	2012
2199	2004	2010
29958	1987	2001
17188	1997	2003
93933	2007	2012
4681	2007	2012
9838	1996	2006
101124	2001	2012
57654	2005	2011
100699	2002	2010
70665	1992	2000
69847	2001	2011
2622	1995	2000
40329	1998	2008
6338	2004	2011
84315	1990	2008
10280	2006	2012
75216	2002	2007
63755	1999	2005
97344	1991	1998
32099	1992	2000
80991	2003	2010
53683	2004	2010
37083	2007	2012
29644	1995	2003
86425	2001	2010
37935	1994	2006
41981	2006	2012
36291	2004	2010
35838	2007	2012
35453	2006	2012
65850	2003	2011
83986	2003	2009
61334	2003	2009
1188	2001	2008
54520	2000	2011
29701	2005	2011
57771	2006	2012
62592	2005	2012
58187	2003	2010
90470	2003	2011
2004	2004	2011
57035	2004	2011
25698	2003	2008
80272	1990	2009
86534	2005	2011
57824	2004	2010
90897	1991	2010
51377	2005	2010
39274	2004	2010
74990	2005	2011
80725	1993	2006
92504	2004	2012
77015	1999	2012
33544	2006	2012
47838	1993	2008
38501	1994	2010
54277	2002	2008
47471	2005	2010
38951	2005	2012
46678	2004	2011
15449	2003	2011
53504	1998	2011
61135	2002	2010
34845	2006	2011
55948	2006	2011
11004	1991	2011
49479	2005	2010
30304	2003	2012
91059	2006	2012
61588	1990	2006
31161	2000	2011
4646	2005	2010
88232	2006	2011
51562	2005	2011
74341	2006	2012
94757	2006	2011
56831	2007	2012
49979	2000	2012
53993	1998	2010
28709	2004	2009
11086	2004	2012
664	1997	2010
16401	2000	2011
55644	1999	2004
77222	2003	2008
93555	2007	2012
13217	2004	2010
82661	1997	2012
82208	2005	2011
54452	1992	2005
39130	2003	2012
30454	2007	2012
44830	2004	2011
30881	1997	2006
61313	2005	2011
52922	1993	2002
5204	2004	2012
37939	1990	1999
7213	2000	2012
76504	1990	1999
18515	2001	2006
9138	2004	2012
28416	1996	2008
25267	1993	2009
47329	2002	2009
99971	2002	2007
71595	2007	2012
41276	2004	2010
35104	2005	2011
28910	1998	2008
66337	2001	2007
59415	2004	2011
21893	2004	2012
5288	2003	2008
39262	2007	2012
98837	1996	2003
7311	2001	2011
4510	2005	2012
93755	1990	2004
38475	2007	2012
55040	2002	2012
54629	2007	2012
67241	2005	2010
92940	1998	2006
65629	2002	2009
21231	1994	2010
25800	2000	2011
55524	2005	2010
25431	1993	2006
79570	1995	2001
22464	2001	2007
85034	2006	2012
94297	2002	2008
88621	1992	2003
39426	2007	2012
84640	1998	2011
35732	2004	2010
88683	2003	2011
10289	1991	2010
77632	2006	2012
101918	2002	2010
62100	1995	2000
33740	1999	2011
6373	1998	2010
707	2007	2012
21392	2006	2012
309	2006	2011
80191	2007	2012
29220	1998	2011
53706	2006	2011
52080	2006	2011
61731	2002	2009
61735	2007	2012
61322	2004	2009
88820	2001	2007
14524	2006	2011
26851	1991	2006
379	2005	2010
19001	1996	2012
45683	2007	2012
85274	2005	2011
14132	2000	2011
5670	2004	2010
11267	1991	2003
71222	2006	2011
13718	2005	2012
70003	1998	2009
12081	1999	2007
49717	1997	2002
90887	2004	2009
92042	2006	2012
35521	2001	2012
2384	2007	2012
54560	2004	2010
89730	2005	2011
89323	2003	2009
15363	1997	2006
13757	1992	2002
12133	1999	2011
12137	1999	2010
56	1992	1997
51433	2000	2008
38490	1990	2001
11358	2002	2008
4147	2007	2012
31923	2003	2010
77073	2004	2011
92129	2006	2012
10949	1998	2006
7766	2004	2012
23254	1999	2004
82034	1995	2003
31544	2006	2012
49860	1997	2008
34836	1991	2003
60325	2006	2011
73042	2006	2011
31965	2000	2005
14700	1993	2007
37328	1997	2004
96805	1998	2011
68995	2002	2012
20034	2003	2010
9368	2002	2009
58392	2003	2009
51554	2005	2012
28268	1991	2007
101096	1998	2006
28686	2007	2012
3853	2006	2012
64153	1993	2006
48358	1990	2001
74378	1998	2004
52428	1989	2004
24263	2004	2010
21364	1988	2009
39931	1997	2004
96076	2002	2011
87545	1999	2006
80544	2006	2011
41541	2007	2012
12379	1999	2009
68698	2002	2007
60856	1997	2008
58090	2004	2011
100754	2005	2011
84354	2002	2008
88772	2004	2012
85201	2004	2009
14860	2007	2012
86040	2001	2009
52517	2006	2012
44857	1998	2011
1963	1996	2008
38347	2001	2007
45647	2004	2009
37949	2005	2012
91603	2005	2012
9143	2004	2011
97432	1997	2006
90060	2005	2011
97433	1996	2003
10794	2005	2011
85272	2004	2009
4028	2007	2012
39214	1994	2004
32626	2005	2011
22747	1994	2011
78198	2007	2012
35128	2003	2010
99205	1999	2005
16608	2006	2011
45357	2006	2012
50585	2007	2012
81945	1999	2011
88937	2000	2006
95861	2003	2008
41710	1993	2009
53841	1998	2012
7696	2003	2010
18635	2005	2012
2873	2002	2011
78284	1992	2008
3307	1997	2009
29041	2000	2007
66897	2007	2012
8546	2003	2008
70599	2004	2010
88631	2005	2010
41080	2007	2012
71405	1999	2004
29938	1992	2003
101440	2003	2010
58007	2000	2008
190	2001	2012
18796	2006	2011
67396	2007	2012
50377	2001	2006
98628	1994	2000
73155	2002	2011
37427	2006	2012
80543	2006	2011
31698	2005	2010
58069	1997	2006
40770	1989	2008
76031	2005	2011
94834	2001	2008
56080	2006	2011
9890	1999	2012
11159	2007	2012
32528	1998	2008
54065	1988	2012
25586	2002	2008
1930	2003	2008
5967	2004	2011
10333	2004	2012
101183	2007	2012
82689	2001	2006
21795	2002	2010
32140	2003	2011
29233	2003	2009
10765	2001	2011
58555	2006	2012
73643	1998	2007
50103	2005	2011
27232	1995	2011
28013	2001	2007
76525	2000	2010
45277	2007	2012
74930	2001	2006
4438	2000	2008
42844	2002	2007
19459	2000	2010
44522	2000	2011
64722	1993	2000
80693	2002	2008
8035	1999	2006
93701	2004	2010
77788	1992	2004
68456	2007	2012
71639	2004	2009
68481	2004	2010
8079	2007	2012
47405	2004	2009
30201	2002	2007
47836	1985	2002
28568	2004	2011
35196	2004	2009
18279	2007	2012
89016	1991	2005
68153	2003	2009
57187	2005	2011
94306	2000	2010
76330	2002	2011
71001	1991	2009
91831	1999	2009
50329	1991	2003
101425	1987	2009
40694	2005	2011
12285	2000	2007
47141	2004	2011
33288	2005	2011
638	2002	2012
75574	2007	2012
64964	2006	2011
76406	2007	2012
89179	2005	2012
80160	1996	2006
41924	2006	2011
58872	2005	2011
32524	2003	2010
87175	2002	2012
49614	2004	2009
67054	1998	2005
73210	2003	2008
33785	2006	2011
45622	2006	2011
89659	1991	1998
11623	1996	2011
99090	2007	2012
22234	1995	2009
74484	2001	2011
51290	2007	2012
36298	2007	2012
65473	1990	1996
11221	2001	2012
28847	1997	2007
38802	1988	2000
5644	2007	2012
81502	2000	2008
5243	2002	2008
41643	1991	2002
66307	1992	2003
84849	2005	2012
11691	1993	2001
50942	2001	2008
89309	1998	2009
88461	2005	2011
3632	1998	2008
54563	2006	2012
40928	2002	2009
57077	2006	2012
38044	2001	2010
80749	1995	2003
42544	1998	2003
88984	2001	2007
87754	2005	2010
67713	1991	2005
34383	2004	2010
46660	1991	2009
58714	2002	2011
84994	2005	2010
79572	2000	2007
31591	2005	2011
27425	1995	2011
90252	1986	2000
45465	2002	2012
94311	2005	2010
82557	2006	2012
8573	2002	2012
22087	2007	2012
12294	2005	2012
17180	2005	2011
36570	2006	2012
80890	2003	2009
83458	2006	2011
17988	2004	2011
26311	1997	2007
50784	2000	2008
36185	2002	2011
73556	2002	2011
91112	2005	2010
77225	2000	2009
4334	1993	2000
70297	2007	2012
17248	2004	2010
29191	2005	2010
94001	2005	2011
52470	2005	2012
22636	2006	2011
24739	1980	2003
27163	2007	2012
78074	2005	2012
93176	1999	2008
47262	2004	2009
55721	2004	2010
90808	1999	2007
48070	2002	2011
83572	1999	2005
46056	2000	2008
66685	2000	2012
92806	2004	2011
11649	2001	2007
48869	2003	2010
66290	1997	2004
68454	1988	2000
8046	2007	2012
28921	2001	2008
63916	2007	2012
25726	2005	2012
75803	1996	2007
43276	1997	2004
68082	2003	2010
16212	2003	2012
18263	2004	2010
100962	1994	2007
44606	1993	2007
70509	2005	2011
13006	2005	2012
17086	2006	2012
31549	2005	2010
13069	1995	2010
82961	2000	2005
95560	1998	2012
9359	2000	2005
82546	2006	2011
18352	2007	2012
31172	1998	2004
58000	1993	2002
53576	2006	2011
5499	2005	2010
64948	2001	2009
49981	2004	2011
28291	2006	2011
43111	2004	2011
69057	2000	2005
78437	2006	2012
1484	1999	2004
46419	2006	2011
37842	2000	2010
11113	2002	2009
10284	2005	2010
68706	2006	2012
69497	2005	2010
82666	1996	2011
39960	1995	2003
36241	1999	2008
37888	2004	2010
9086	1996	2007
3941	2005	2011
5176	2007	2012
71155	1996	2002
73228	2007	2012
41984	2004	2012
8333	2004	2012
58943	2003	2009
88834	2007	2012
56148	2006	2012
42027	2005	2012
76153	2007	2012
16561	2001	2009
50954	2001	2009
99588	1997	2005
2391	1998	2006
30160	2000	2006
19052	2005	2012
57478	2007	2012
75005	1999	2006
42921	2000	2009
60652	1997	2006
58283	2006	2012
3272	2005	2012
45009	1998	2008
99294	1986	2003
50260	2006	2011
92984	1997	2002
43399	2004	2010
27408	2004	2010
13073	2001	2012
10567	2004	2012
37350	1999	2011
59219	1997	2005
2572	2005	2012
64932	2004	2010
69247	2006	2012
14569	1986	2000
21532	2004	2009
99210	2002	2010
12540	1988	1995
33101	1999	2007
57103	2007	2012
30196	2004	2011
11326	1998	2011
57119	1991	2003
89406	1992	2010
44623	2004	2011
82030	2007	2012
70139	2000	2006
97598	2003	2010
64462	2004	2012
36890	1999	2007
63606	2005	2010
1788	2006	2011
22910	2001	2010
69399	2001	2008
78360	2000	2005
99771	2007	2012
11021	2001	2012
91431	2004	2009
13506	1991	2006
101075	2007	2012
2196	1999	2005
60812	2006	2011
80514	2007	2012
62875	2005	2012
50009	2003	2009
30006	2000	2008
85561	2007	2012
14421	1989	2006
91532	2005	2011
43940	1998	2010
27525	1990	2002
31709	2006	2011
63761	2001	2010
36649	2000	2011
39957	1997	2005
33756	1995	2011
30162	2005	2012
10029	2000	2012
18227	1996	2003
25358	2005	2011
62705	1999	2009
63161	2002	2007
15843	2000	2005
66467	2003	2009
85850	2007	2012
963	2006	2012
88597	2002	2012
12269	2001	2008
87075	2000	2012
7826	2002	2009
37347	1996	2002
67358	2007	2012
27062	2000	2011
90297	2007	2012
25478	2005	2011
77161	1999	2012
92648	2004	2009
41111	2003	2008
73141	2004	2009
13569	1998	2012
91676	2005	2012
44109	2005	2011
26111	2007	2012
29786	2005	2010
75816	2001	2010
87348	2001	2006
63131	2005	2011
77016	1998	2009
47018	2005	2012
10088	2005	2011
42139	2007	2012
7008	2001	2006
61942	1993	2007
58722	2006	2012
80411	2007	2012
78750	1998	2011
25006	2000	2009
40665	2004	2009
38161	2007	2012
2555	2002	2007
101062	2004	2009
72233	2000	2008
11478	1994	2009
58396	2002	2008
43474	1998	2012
55996	1995	2003
37778	2005	2010
16353	1997	2007
31667	1997	2010
24664	2004	2012
11530	2006	2012
12738	1989	2004
62466	1996	2001
93964	2003	2010
48596	2007	2012
32237	2006	2012
2277	1997	2008
80671	1996	2007
28998	2007	2012
55484	2005	2012
93929	2007	2012
38615	2005	2011
89197	2003	2008
85817	2003	2012
8802	2003	2010
96261	1994	2009
87835	1997	2004
83663	2001	2007
71396	2006	2012
13794	2005	2012
24946	2006	2012
185	2001	2011
20864	2006	2012
61549	2006	2012
59273	1996	2004
22253	2007	2012
39735	2007	2012
38000	2000	2010
12179	2007	2012
34172	2005	2011
97739	1999	2006
51362	2005	2012
18717	2005	2011
1562	2007	2012
47252	2003	2008
39257	2001	2006
11715	1990	2003
14222	1989	2011
67275	2002	2011
14869	2002	2009
51350	2006	2012
30642	2003	2009
59672	1999	2004
67485	2006	2011
94625	2007	2012
22843	2005	2010
39124	2005	2012
34480	2007	2012
15816	2004	2010
12411	2000	2008
84124	2003	2011
91032	1999	2006
88498	2006	2012
78480	2006	2011
18149	1995	2011
64320	2004	2010
91313	1996	2002
52429	1995	2008
86773	2005	2011
42841	2000	2006
51418	2005	2011
27806	2004	2010
27018	2004	2011
88537	2004	2009
67699	2003	2012
7913	2005	2012
49552	2001	2010
100442	2004	2010
27664	2000	2011
82879	2006	2012
42398	2007	2012
79419	2002	2009
67225	2002	2008
25247	2003	2010
17918	1994	2006
65372	2001	2010
60469	1987	2003
30460	1997	2009
96802	2006	2012
26153	2005	2012
37460	2000	2011
42581	2005	2011
21435	2007	2012
29309	2002	2011
59878	2005	2011
96448	2005	2010
53461	2004	2012
81063	2005	2012
88154	1999	2009
54089	2006	2012
35485	1992	1997
36344	2007	2012
54572	2003	2010
74217	1995	2007
75478	2003	2008
10199	2005	2012
95820	1994	2009
89652	2007	2012
82551	2002	2011
91840	2006	2011
60853	1999	2011
92732	2004	2012
23946	2003	2008
71426	2004	2012
48446	2002	2009
64766	2004	2011
85252	2006	2012
16659	1996	2008
12853	2006	2012
31658	2006	2012
89665	2003	2009
96612	2004	2012
15918	2004	2011
16351	2003	2012
63728	2004	2009
99680	2004	2009
86242	2004	2012
94300	2006	2012
55938	1999	2012
17059	2000	2005
36229	1994	2007
87293	2006	2011
43016	1990	2012
99599	2006	2011
93030	2000	2010
39895	1988	2009
98507	2004	2012
84648	1981	2001
70372	1989	2005
34677	2003	2010
73301	1996	2001
18394	1997	2011
43245	1991	1998
56092	1997	2012
94146	2001	2010
32011	1993	2010
80840	2001	2010
52983	1996	2003
94702	1995	2010
64775	2000	2012
43704	2005	2011
23309	2004	2011
25694	2005	2012
48716	2003	2012
62316	2006	2012
68883	2006	2012
12219	1997	2012
50599	1997	2007
40867	2005	2010
92722	2003	2009
37360	2006	2011
54819	1997	2012
85658	2001	2011
73407	2007	2012
6367	1998	2012
87442	1985	2008
65507	2006	2012
42407	2006	2011
90479	2001	2012
12403	1994	2006
13940	2006	2011
81581	1995	2010
26587	2006	2012
52138	1993	2005
67132	2001	2010
87359	1997	2011
44056	2003	2009
65921	1991	2012
71347	1999	2005
40410	1994	2000
49575	1998	2012
85400	2007	2012
65813	2004	2010
62631	2003	2008
96533	1997	2004
98932	2002	2010
27596	2006	2012
99562	2002	2010
48325	1996	2005
60043	2003	2009
59299	2000	2006
91151	2006	2012
58332	2003	2008
38042	1997	2004
31963	1998	2010
97000	1993	2011
75179	2004	2010
30485	2005	2010
23010	2007	2012
54951	1994	2010
98259	2005	2010
31855	2001	2009
90790	1995	2006
100010	1993	2006
27447	2006	2012
5259	1998	2007
67634	1994	2001
11587	1996	2006
69875	2003	2008
25077	2005	2011
67046	2000	2011
53836	1998	2004
37393	1986	2001
28719	1993	2003
11781	1997	2010
1884	1996	2011
96080	1995	2002
41973	1994	2005
79427	2004	2011
18298	2007	2012
93952	2007	2012
84345	2001	2011
27877	2006	2011
60850	2001	2012
92887	2005	2011
1839	2006	2012
13982	2002	2008
96577	2002	2012
15891	2000	2006
55977	2003	2010
47819	2004	2009
26608	2006	2011
91843	1994	2004
41789	2005	2011
30367	2003	2008
33313	2004	2009
59653	1998	2006
13728	2004	2012
50153	1996	2003
53790	1999	2011
99614	2007	2012
45397	2001	2012
31107	2005	2010
22878	2000	2012
88231	2003	2012
57611	2007	2012
83527	1999	2007
85602	2005	2012
56613	2003	2012
67715	1995	2001
20316	2006	2012
100127	1998	2010
69366	2001	2008
34844	2001	2006
58752	2002	2012
41479	2002	2009
56039	2006	2012
9449	2003	2011
66782	1999	2008
97623	2000	2006
67778	1989	2002
50787	2003	2009
59680	2005	2012
47641	1997	2003
52486	1994	2009
43263	2004	2012
11790	2004	2009
43871	2004	2010
97711	1997	2007
58043	2005	2011
6849	2007	2012
94926	2001	2008
85692	1996	2011
2770	1993	2001
4052	2000	2009
29225	2005	2010
79136	2005	2010
91670	2005	2012
77900	2003	2008
101858	2005	2010
76092	2001	2009
25542	1988	2009
46447	2004	2010
10436	2006	2012
73780	2005	2010
84536	2000	2009
57163	2005	2010
60392	1997	2010
10338	2005	2010
71171	1998	2006
99268	2000	2005
1337	2005	2010
43039	1994	2000
5365	2005	2011
93831	2002	2009
68156	2004	2010
11492	2006	2011
5210	2005	2010
71625	2006	2012
20776	2002	2009
6221	1996	2008
87911	2006	2012
29316	1995	2010
29443	2004	2009
79993	2001	2007
41786	2005	2012
85990	2003	2011
95734	2006	2012
12880	2001	2010
50693	2007	2012
68626	1997	2009
63296	2006	2011
100778	1996	2007
34214	2005	2012
79373	1998	2012
38811	1998	2009
3640	2007	2012
56331	2002	2010
81298	1993	2007
47144	1999	2009
19326	2007	2012
350	2004	2012
63023	2006	2012
57905	2007	2012
40199	1999	2012
60695	1996	2008
56380	2004	2011
33592	1999	2007
56737	2001	2008
29449	2001	2012
43350	2002	2012
47467	2004	2010
8900	2006	2012
51088	2003	2009
89039	2007	2012
87096	2007	2012
99204	1995	2004
99274	1995	2003
2818	2001	2011
37725	2007	2012
26705	1992	2008
77055	1992	2008
64313	2001	2007
9747	1992	2004
56303	1995	2003
80005	2007	2012
72415	2001	2011
84859	2004	2010
21413	1981	2003
100367	1999	2004
37647	1995	2006
43449	2005	2010
20633	1995	2012
83747	1992	2008
85468	2000	2011
91658	2005	2011
82987	1995	2008
43590	2007	2012
34184	2003	2008
37920	2006	2011
27333	1998	2008
1410	2006	2011
80308	2004	2012
5454	1990	2003
51609	2006	2011
81787	1993	2012
79514	2000	2007
65329	2004	2012
89647	1991	1998
89366	2003	2010
53224	2006	2011
40582	2007	2012
92168	2006	2012
64121	2001	2007
86481	2007	2012
61960	2004	2010
19640	2007	2012
21198	1999	2011
13877	1993	2001
54439	2001	2010
