fxID	minYear	maxYear
60981	1996	2017
60983	1999	2017
60993	2003	2017
61001	2006	2018
61014	2006	2017
61022	2004	2017
61025	1981	2017
61029	1997	2010
61037	2003	2014
61048	2005	2016
61060	1994	2018
61074	2005	2015
61075	2001	2017
61089	2004	2018
61091	2000	2017
61093	1999	2017
61094	2000	2015
61095	2004	2017
61103	2003	2018
61110	2006	2018
61119	2005	2017
61124	2005	2017
61135	2002	2018
61143	1994	2014
61144	2006	2017
61154	2006	2018
61155	2004	2016
61156	2006	2017
61157	2006	2018
61163	2001	2017
61164	1992	2017
61167	1994	2012
61177	2006	2017
61196	2002	2017
61197	2000	2018
61199	2000	2018
61200	2003	2016
61205	2007	2018
61206	2005	2018
61207	2004	2017
61215	2006	2018
61217	1986	2015
61221	2001	2018
61236	1991	2018
61247	2005	2017
61255	2005	2018
61256	2007	2018
61264	2007	2017
61266	2002	2017
61271	2007	2018
61280	1997	2015
61292	1995	2016
61313	2005	2017
61322	2004	2017
61331	2007	2017
61333	2005	2018
61334	2003	2013
61336	2003	2016
61337	1991	2017
61342	1999	2017
61349	1994	2018
61351	1988	2017
61352	1987	2012
61369	1992	2017
61397	1994	2018
61406	2002	2018
61409	1999	2018
61418	1990	2010
61419	2005	2018
61424	1996	2017
61430	1980	2017
61433	2004	2018
61437	2006	2018
61451	1986	2014
61452	1984	1998
61456	1998	2017
61458	2002	2013
61471	2006	2018
61486	2000	2016
61491	2005	2018
61492	1992	2018
61501	2000	2018
61503	1987	2012
61505	2004	2016
61510	2004	2017
61516	1989	2017
61533	2007	2017
61549	2006	2018
61574	2004	2014
61576	1997	2016
61580	2006	2017
61584	2003	2018
61588	1990	2017
61604	2006	2018
61625	1981	2018
61629	2006	2018
61630	2000	2013
61636	2002	2018
61643	2003	2017
61650	2001	2017
61652	2004	2018
61661	2002	2016
61664	1997	2017
61666	2005	2017
61677	2007	2017
61683	2006	2018
61695	1990	2018
61723	2004	2017
61726	2002	2018
61731	2002	2014
61734	1995	2018
61735	2007	2017
61737	2006	2018
61744	2006	2017
61748	2004	2018
61754	2006	2017
61758	2005	2017
61762	2006	2016
61771	1998	2018
61773	2001	2017
61775	2006	2017
61782	2006	2017
61787	2005	2016
61793	1996	2018
61795	2002	2018
61797	2004	2018
61801	1998	2017
61826	2003	2018
61830	2001	2017
61837	2005	2017
61840	2007	2017
61843	2004	2017
61846	1997	2017
61848	1984	2018
61850	1998	2014
61858	1998	2018
61868	1996	2018
61872	1998	2017
61873	2003	2018
61876	2003	2016
61880	2003	2017
61886	2000	2018
61891	2001	2011
61894	2006	2017
61914	2000	2011
61920	2004	2016
61921	2005	2018
61926	2007	2017
61942	1993	2016
61944	1997	2017
61945	1993	2018
61946	2001	2017
61949	2001	2018
61955	1996	2017
61960	2004	2017
61972	2000	2018
61973	2007	2017
61977	1993	2018
61979	2005	2018
61990	2000	2016
61994	2007	2018
62010	1997	2017
62019	2006	2017
62024	1999	2017
62030	2005	2016
62032	2006	2018
62033	2004	2017
62043	2003	2018
62049	2005	2015
62053	2002	2016
62056	2004	2014
62057	1993	2018
62074	2003	2017
62082	2005	2018
62087	1998	2013
62089	2006	2018
62092	2000	2018
62100	1995	2018
62109	2006	2018
62118	2005	2018
62138	2000	2018
62139	1996	2016
62149	2001	2012
62153	2000	2012
62159	2006	2017
62162	1991	2018
62163	1996	2017
62174	2003	2018
62180	2006	2018
62187	1994	2017
62189	2006	2018
62195	2000	2015
62198	2006	2018
62207	2003	2017
62209	1991	2018
62212	1998	2018
62217	2005	2017
62226	1997	2017
62237	2004	2017
62243	2007	2018
62246	1993	2008
62257	1998	2018
62258	2000	2018
62262	2007	2017
62268	1996	2011
62270	2006	2017
62274	2004	2018
62277	2003	2018
62293	1994	2006
62299	1997	2018
62316	2006	2018
62320	2006	2016
62323	2000	2016
62332	1987	2015
62346	1999	2017
62360	2006	2016
62361	2002	2018
62364	1997	2018
62369	2005	2018
62375	2005	2018
62390	2005	2018
62393	1989	2015
62401	2004	2018
62404	1996	2018
62413	2000	2018
62431	2003	2018
62433	2001	2018
62436	2003	2018
62444	2004	2017
62450	1995	2018
62457	2002	2018
62466	1996	2016
62473	1988	2018
62474	2005	2017
62475	2000	2017
62481	1997	2018
62486	2005	2018
62501	1996	2018
62503	2004	2017
62512	2001	2017
62514	2004	2017
62516	1995	2017
62518	2006	2016
62519	2002	2018
62520	2003	2017
62528	1994	2018
62534	2002	2018
62539	2001	2016
62540	2007	2018
62546	2007	2017
62551	2004	2018
62555	1994	2017
62570	2001	2018
62576	1996	2018
62586	1999	2018
62587	1995	2017
62592	2005	2016
62612	2001	2017
62614	2001	2018
62617	2007	2017
62623	2001	2018
62624	2006	2018
62627	2001	2018
62630	2004	2018
62631	2003	2018
62634	2002	2018
62642	2004	2016
62649	1994	2018
62665	1998	2013
62669	2001	2013
62675	1996	2018
62683	2004	2015
62687	2005	2018
62690	2000	2017
62693	1993	2018
62698	1992	2017
62699	1996	2014
62705	1999	2018
62710	2001	2018
62720	1999	2017
62723	2002	2017
62726	1995	2016
62732	2006	2018
62736	1999	2018
62742	2003	2017
62743	1980	2018
62749	2007	2017
62750	1992	2018
62754	1991	2018
62775	2001	2017
62777	1999	2018
62779	2007	2018
62781	1984	2018
62783	2003	2018
62787	2007	2017
62795	2007	2017
62802	1996	2017
62828	2001	2017
62836	2002	2018
62841	2002	2018
62846	2004	2018
62853	2005	2018
62865	2002	2015
62871	2003	2018
62872	1992	2016
62875	2005	2017
62876	2006	2018
62892	2003	2017
62895	2002	2018
62896	2007	2017
62899	2000	2017
62904	2003	2018
62905	2005	2015
62913	2000	2017
62915	1984	2018
62923	2007	2018
62929	2005	2017
62930	1999	2018
62940	1989	2017
62945	2002	2013
62957	1988	2018
62958	1996	2010
62963	1993	2017
62971	2005	2017
62974	2003	2017
62984	2002	2017
62998	1991	2018
63001	1997	2018
63011	2007	2018
63016	1999	2018
63023	2006	2018
63028	2004	2017
63031	2007	2018
63036	1998	2015
63039	2004	2018
63043	1999	2017
63045	2002	2017
63046	2006	2017
63048	1990	2010
63049	2006	2018
63050	1994	2017
63056	2001	2018
63061	2007	2017
63073	2005	2018
63090	1996	2018
63098	2002	2018
63099	2006	2017
63106	2000	2012
63114	2000	2018
63117	1996	2018
63124	2006	2017
63126	2001	2018
63131	2005	2018
63132	2000	2016
63135	1980	2017
63136	2004	2018
63150	2006	2017
63155	2004	2017
63157	2007	2018
63161	2002	2017
63162	2007	2018
63173	1997	2016
63175	2004	2018
63189	2006	2018
63198	1993	2017
63204	2002	2016
63209	2000	2017
63218	2006	2017
63221	1989	2018
63226	2005	2017
63233	2003	2018
63235	2005	2017
63237	2004	2015
63239	1988	2018
63244	2006	2018
63254	2002	2018
63256	2007	2017
63257	2007	2018
63281	2004	2016
63283	2001	2013
63296	2006	2018
63309	2005	2017
63310	2005	2016
63313	2003	2018
63316	2000	2015
63319	2007	2017
63327	2002	2017
63338	2003	2017
63339	1997	2018
63340	2006	2018
63343	2006	2018
63368	2004	2017
63372	1981	2018
63373	2004	2017
63376	1991	2017
63377	2006	2017
63379	1994	2018
63381	2007	2017
63399	2007	2017
63427	1987	2018
63434	1988	2017
63437	2005	2016
63438	2005	2017
63439	2005	2017
63440	2004	2014
63441	1999	2017
63442	2001	2013
63454	2005	2018
63462	2006	2018
63478	2006	2018
63480	2003	2018
63486	2003	2018
63489	2003	2018
63490	2007	2018
63495	2001	2018
63504	2002	2017
63514	2002	2017
63524	2007	2017
63527	2000	2018
63528	1992	2018
63529	2007	2018
63543	2003	2015
63546	2001	2018
63547	1992	2018
63550	1980	2006
63552	2001	2018
63553	1991	2009
63557	2000	2018
63563	2006	2018
63569	2003	2018
63573	2006	2018
63575	2000	2018
63581	2003	2017
63597	2002	2017
63600	2007	2018
63606	2005	2017
63636	2004	2018
63657	2005	2018
63667	2006	2017
63686	1990	2017
63692	1991	2017
63700	1991	2017
63712	2002	2018
63725	2007	2018
63728	2004	2017
63733	1994	2004
63734	2003	2017
63751	2005	2017
63755	1999	2014
63761	2001	2017
63763	2006	2016
63765	2002	2017
63772	2006	2017
63780	1998	2018
63787	2006	2017
63792	2002	2018
63795	2005	2018
63803	2006	2017
63809	1996	2017
63815	2006	2017
63823	1989	2018
63833	1989	2017
63847	2002	2016
63848	1989	2018
63877	2007	2018
63879	2004	2018
63882	1989	2017
63890	1997	2018
63891	2006	2017
63896	2004	2017
63898	1997	2017
63901	2007	2017
63903	2002	2017
63914	2001	2018
63916	2007	2017
63924	2007	2018
63933	1999	2018
63937	2007	2018
63959	2007	2018
63968	1998	2018
63978	2006	2016
63994	2007	2017
64019	1990	2018
64021	2003	2017
64025	1991	2018
64032	2004	2018
64041	2003	2018
64049	1984	2018
64056	1983	2018
64063	2003	2017
64068	2000	2010
64070	1998	2014
64077	1993	2010
64089	2002	2012
64094	1987	2018
64095	1997	2007
64096	2007	2018
64100	2003	2014
64107	1987	2017
64110	2002	2017
64118	2003	2014
64120	1999	2017
64121	2001	2016
64122	1998	2017
64125	1996	2018
64127	2007	2018
64133	2007	2018
64147	2004	2018
64153	1993	2018
64156	2007	2018
64176	2004	2016
64183	2001	2018
64189	2005	2018
64192	1998	2018
64198	2002	2017
64208	1991	2018
64215	2007	2018
64231	2005	2018
64251	2006	2018
64252	1997	2016
64254	2004	2017
64256	2007	2017
64281	1992	2018
64293	2007	2018
64296	2005	2018
64300	2006	2018
64302	1995	2018
64304	1997	2017
64313	2001	2018
64314	2007	2017
64315	2007	2017
64317	2002	2013
64320	2004	2016
64321	1996	2009
64335	1981	2018
64337	1999	2018
64352	2002	2017
64358	2002	2017
64364	2007	2018
64370	1990	2015
64382	2004	2018
64388	2003	2017
64403	2002	2018
64411	2006	2018
64416	2004	2015
64423	1993	2015
64429	1989	2017
64446	1999	2018
64451	1986	2005
64452	2002	2015
64455	2003	2018
64460	1996	2006
64462	2004	2017
64463	2001	2018
64471	2003	2017
64482	1998	2013
64487	2006	2017
64489	2005	2017
64494	2001	2013
64498	1997	2017
64502	2007	2018
64506	2004	2017
64507	1992	2018
64525	1999	2011
64527	2007	2017
64533	2006	2018
64536	2004	2018
64549	1989	2017
64551	2004	2018
64553	1999	2018
64557	1983	2017
64569	2005	2018
64579	1991	2017
64593	2005	2016
64607	1982	2018
64620	2005	2018
64633	2004	2018
64640	2000	2017
64649	2006	2018
64654	1998	2010
64655	2007	2017
64666	1992	2012
64676	1993	2018
64677	1996	2018
64691	1999	2018
64694	2000	2016
64696	2005	2018
64699	1996	2012
64705	1990	2007
64708	2007	2018
64711	1998	2018
64715	2007	2017
64722	1993	2007
64724	1999	2010
64726	2000	2014
64728	1993	2018
64740	1994	2017
64745	1997	2018
64749	1994	2018
64756	2002	2018
64762	2003	2018
64766	2004	2016
64770	2006	2018
64775	2000	2014
64777	1999	2012
64787	1996	2010
64805	2005	2017
64816	2005	2015
64827	1995	2018
64839	2006	2017
64841	1994	2017
64842	2005	2016
64850	1991	2017
64854	1997	2016
64858	2001	2016
64864	1993	2012
64867	2005	2018
64877	1998	2017
64882	2002	2017
64888	1998	2016
64910	1992	2018
64917	2004	2018
64924	1992	2017
64930	1998	2018
64932	2004	2017
64943	1998	2018
64948	2001	2016
64964	2006	2018
64981	2004	2018
64989	2007	2018
64992	2005	2018
64995	2004	2015
65008	2004	2017
65014	2004	2018
65016	2001	2018
65019	2004	2017
65022	2004	2018
65027	2001	2018
65031	2004	2018
65044	2003	2018
65046	2007	2018
65055	1997	2018
65057	2002	2016
65062	1992	2017
65064	1999	2010
65066	2002	2013
65079	1994	2018
65105	2007	2018
65111	2005	2017
65116	2001	2017
65121	2003	2016
65131	2006	2016
65135	2002	2016
65140	2006	2017
65153	2005	2018
65157	2006	2018
65161	2005	2018
65201	2005	2017
65207	1993	2018
65217	2004	2018
65218	1982	2018
65232	2007	2017
65234	2001	2017
65251	1995	2017
65255	1997	2017
65265	2002	2018
65267	2001	2017
65275	1985	2018
65297	2006	2017
65300	2005	2015
65305	1998	2018
65307	2000	2018
65309	2006	2018
65312	2004	2017
65314	1991	2017
65320	2004	2018
65326	2007	2017
65329	2004	2018
65340	2004	2016
65348	2003	2017
65359	2003	2018
65372	2001	2018
65375	2001	2018
65380	1996	2018
65383	1996	2018
65391	2005	2018
65395	2005	2017
65396	2006	2018
65407	2002	2018
65412	1980	2018
65434	2007	2018
65442	2002	2018
65449	1999	2018
65450	2002	2018
65453	2003	2014
65454	2006	2018
65455	1997	2018
65457	2001	2017
65458	1988	2018
65468	1990	2018
65469	2003	2018
65471	2000	2018
65473	1990	2004
65489	1999	2018
65501	1989	2018
65502	1991	2017
65506	2006	2017
65507	2006	2016
65512	2004	2018
65515	1998	2017
65530	1989	2016
65532	2001	2017
65543	2003	2017
65547	1990	2018
65559	1994	2009
65575	2001	2015
65577	2007	2017
65584	2003	2018
65586	2000	2018
65588	1996	2017
65602	2002	2018
65628	2003	2018
65629	2002	2018
65639	2006	2018
65641	2004	2018
65642	2006	2017
65644	2000	2016
65651	1996	2018
65655	2006	2018
65673	1999	2018
65675	1997	2016
65676	2002	2015
65689	2004	2018
65693	1999	2010
65694	2006	2017
65696	2006	2017
65702	1994	2017
65719	1999	2011
65723	2003	2017
65732	2004	2018
65741	1995	2017
65747	2002	2018
65749	1998	2018
65750	1999	2018
65751	2001	2016
65761	2006	2017
65784	1998	2009
65793	2004	2017
65794	1999	2011
65796	2003	2018
65799	1992	2017
65813	2004	2016
65815	2004	2016
65820	1991	2018
65827	1996	2017
65847	1988	2018
65848	2002	2013
65850	2003	2017
65852	2005	2018
65863	2001	2017
65868	2006	2016
65870	2000	2015
65877	2004	2018
65890	1996	2016
65898	2002	2018
65909	1990	2018
65917	1994	2015
65921	1991	2017
65932	2004	2017
65939	2000	2016
65943	2006	2017
65948	2003	2015
65949	1996	2017
65954	2005	2017
65955	2006	2017
65987	2006	2018
65990	2001	2017
66000	2007	2017
66004	2004	2018
66016	2006	2018
66032	2000	2018
66036	2006	2017
66040	2000	2018
66041	2004	2018
66046	2002	2012
66049	1994	2017
66053	1996	2018
66055	1997	2018
66059	1989	2017
66098	1999	2017
66107	2005	2018
66121	1997	2017
66122	2004	2018
66128	2005	2018
66130	2005	2018
66136	2005	2018
66137	2003	2017
66138	2007	2017
66140	2000	2016
66155	1998	2018
66157	1989	2018
66163	2007	2018
66173	2005	2018
66174	2007	2017
66177	1996	2018
66179	2003	2018
66184	1996	2017
66188	1992	2018
66194	2003	2018
66198	2001	2012
66211	1991	2015
66214	2000	2017
66229	2007	2017
66251	1997	2017
66269	1991	2018
66272	2000	2018
66274	2006	2017
66288	2006	2016
66289	1998	2017
66290	1997	2018
66307	1992	2018
66308	1997	2018
66335	2002	2017
66337	2001	2018
66338	2003	2017
66339	2002	2018
66359	1985	2017
66361	2005	2017
66364	2003	2017
66369	1996	2017
66387	2003	2018
66388	1996	2018
66392	1997	2017
66395	1997	2018
66399	1982	2018
66400	1990	2004
66409	2004	2018
66412	2000	2018
66415	2005	2016
66420	2006	2017
66423	2005	2017
66430	2007	2017
66431	1995	2008
66439	2000	2017
66443	1992	2018
66447	2000	2017
66451	2006	2018
66452	2005	2016
66454	2003	2017
66455	2004	2015
66462	2002	2014
66464	2005	2017
66467	2003	2018
66478	2001	2011
66479	2000	2011
66482	2002	2018
66494	2004	2014
66497	1990	2010
66499	2007	2017
66501	2001	2017
66511	1995	2009
66512	2007	2018
66518	1991	2009
66527	1999	2018
66541	1991	2017
66543	1998	2017
66546	2000	2017
66558	1998	2017
66563	2003	2013
66581	2001	2017
66597	2007	2017
66598	1996	2013
66606	2001	2015
66614	2006	2017
66652	1985	2017
66660	2002	2018
66685	2000	2018
66705	1991	2014
66718	2006	2017
66723	1993	2008
66726	2003	2017
66737	2005	2017
66739	1993	2018
66747	2006	2016
66757	2001	2017
66782	1999	2016
66785	2002	2018
66793	2006	2018
66803	2006	2017
66811	1993	2003
66812	2002	2018
66822	2005	2018
66829	2005	2016
66830	2004	2014
66831	1993	2018
66837	2007	2017
66838	2007	2018
66843	2003	2018
66847	2004	2018
66852	1998	2016
66854	1997	2018
66867	2007	2017
66870	1999	2015
66879	1996	2017
66885	2004	2018
66889	1991	2018
66890	2003	2017
66897	2007	2018
66898	1989	2017
66909	2007	2018
66911	2006	2018
66912	2004	2015
66926	2005	2018
66930	1997	2017
66936	2006	2018
66944	1998	2018
66946	2007	2017
66955	2004	2018
66958	1995	2018
66970	2006	2018
66974	2007	2017
66978	2004	2017
66981	1992	2017
66984	1989	2017
66990	2005	2017
66994	2001	2017
66995	2002	2017
67005	2005	2018
67013	2003	2017
67028	1995	2010
67033	2006	2017
67046	2000	2016
67054	1998	2017
67060	2001	2018
67071	2004	2016
67077	1992	2010
67079	2005	2015
67080	2002	2018
67087	2005	2018
67105	2000	2018
67116	2003	2017
67118	2005	2017
67121	1991	2018
67128	2005	2016
67132	2001	2017
67133	2001	2018
67140	1992	2018
67142	2003	2018
67143	1988	2006
67145	1991	2018
67163	1996	2010
67169	1999	2018
67172	2006	2018
67173	1996	2017
67184	1997	2013
67189	2004	2017
67194	1990	2000
67196	2002	2015
67199	1996	2018
67201	2001	2018
67213	1996	2018
67217	1988	2005
67223	2006	2018
67224	1999	2018
67225	2002	2018
67230	1992	2011
67236	2006	2017
67239	2006	2017
67241	2005	2017
67244	2002	2018
67246	2006	2017
67251	1980	2013
67254	1997	2018
67264	2001	2018
67268	1995	2015
67269	2005	2016
67270	2004	2018
67275	2002	2016
67283	1998	2018
67293	2007	2018
67299	2007	2017
67314	2006	2016
67323	2003	2017
67324	2004	2018
67327	1984	2018
67331	2000	2017
67340	2007	2017
67358	2007	2018
67368	2003	2018
67369	2006	2018
67386	2007	2018
67387	1997	2015
67389	1997	2008
67392	2000	2018
67395	2005	2017
67396	2007	2017
67419	1998	2018
67420	2005	2018
67428	2001	2017
67432	2000	2016
67444	2006	2017
67448	1998	2017
67450	1985	2017
67453	1991	2018
67456	1994	2017
67464	2000	2018
67469	1995	2017
67485	2006	2018
67494	2003	2018
67495	2003	2014
67498	2006	2018
67513	2004	2017
67516	2007	2018
67526	2004	2015
67529	1983	2018
67532	2007	2018
67539	1985	2017
67542	2005	2017
67544	2000	2017
67545	1988	2017
67552	1998	2018
67556	2006	2018
67564	1998	2012
67588	2007	2017
67608	2000	2017
67613	1993	2016
67614	2003	2016
67615	2005	2018
67619	2000	2018
67622	2002	2015
67634	1994	2008
67642	1994	2017
67643	2006	2018
67649	1999	2018
67651	1987	2016
67653	1993	2014
67654	1995	2017
67655	2003	2017
67672	1997	2018
67673	2004	2017
67678	2006	2016
67679	2003	2017
67680	1995	2018
67689	2005	2017
67691	1999	2018
67692	1999	2017
67699	2003	2014
67701	2003	2017
67702	2004	2018
67705	2005	2017
67713	1991	2003
67714	2000	2016
67715	1995	2015
67726	2005	2018
67739	2006	2018
67741	2007	2017
67744	2004	2017
67745	2007	2017
67750	1997	2017
67761	2003	2017
67765	1996	2013
67768	1992	2018
67772	2004	2014
67778	1989	2004
67787	1999	2018
67798	2006	2018
67810	1999	2010
67812	2002	2017
67815	2006	2017
67827	2002	2018
67829	2007	2018
67834	2002	2017
67835	1993	2017
67850	1996	2017
67852	2001	2018
67853	2007	2017
67855	2005	2018
67872	2007	2017
67897	2004	2018
67900	1995	2017
67908	1991	2017
67916	2003	2018
67938	2000	2018
67949	2004	2014
67962	1990	2010
67971	2004	2017
67991	1991	2001
68004	2005	2018
68014	1997	2018
68023	2000	2016
68028	2004	2017
68029	2006	2018
68038	1999	2018
68039	2002	2018
68069	2003	2018
68081	1999	2017
68082	2003	2017
68086	1993	2018
68089	1983	2017
68092	1987	2009
68102	1999	2018
68118	2005	2017
68136	1986	2018
68144	2007	2017
68152	2000	2018
68153	2003	2016
68156	2004	2018
68159	2007	2018
68181	2000	2018
68184	2004	2016
68189	1987	2017
68199	1996	2016
68214	2001	2018
68220	2007	2018
68231	2003	2017
68233	2005	2016
68238	2004	2016
68244	2003	2017
68255	2002	2015
68258	1998	2018
68264	1991	2008
68265	1992	2017
68269	2006	2018
68276	2004	2017
68278	2003	2018
68280	2005	2017
68288	2007	2017
68289	2000	2017
68306	2001	2018
68308	2005	2017
68315	1997	2018
68322	1997	2018
68327	2004	2017
68333	2001	2013
68337	2000	2018
68347	2003	2016
68348	2006	2018
68361	1993	2017
68364	2007	2018
68365	2002	2018
68370	2002	2016
68378	2005	2016
68398	2005	2018
68403	2000	2015
68413	2004	2016
68415	1992	2017
68422	2006	2018
68428	2001	2018
68429	2005	2017
68431	2000	2017
68433	1996	2018
68435	1998	2017
68454	1988	2010
68456	2007	2017
68464	2004	2014
68466	2004	2014
68473	2007	2018
68476	2003	2016
68481	2004	2017
68488	1997	2015
68490	1995	2016
68494	2006	2016
68501	2007	2017
68517	2002	2017
68520	1999	2013
68525	2007	2018
68543	2005	2015
68544	1998	2017
68550	2005	2018
68553	2002	2015
68563	1996	2010
68573	1983	2017
68576	2005	2018
68580	2006	2017
68586	2005	2018
68587	1997	2017
68605	2001	2017
68617	2006	2017
68626	1997	2017
68632	2002	2017
68641	2003	2018
68645	2003	2018
68646	1983	2017
68647	2000	2013
68653	2001	2017
68657	2001	2018
68668	1996	2018
68670	1989	2018
68675	2002	2016
68684	2000	2018
68686	1988	2018
68696	2003	2018
68698	2002	2018
68704	2004	2018
68706	2006	2016
68710	2002	2017
68730	1999	2018
68733	2000	2018
68734	1992	2004
68740	1999	2017
68755	2000	2017
68765	2005	2018
68771	2004	2014
68772	1988	2016
68775	2000	2018
68778	2006	2018
68785	2000	2017
68786	2005	2018
68794	2003	2018
68802	2007	2018
68807	2004	2017
68819	1992	2018
68827	1994	2018
68838	2000	2018
68852	1999	2017
68864	2006	2018
68866	2005	2018
68868	2005	2015
68869	2002	2018
68878	2003	2017
68883	2006	2018
68886	1995	2018
68888	2007	2017
68908	2006	2017
68910	2002	2018
68913	1986	2010
68919	1991	2016
68932	2007	2017
68936	1990	2010
68940	1996	2008
68958	2006	2018
68959	2000	2018
68967	2006	2017
68971	1996	2012
68975	1997	2018
68995	2002	2013
69004	2004	2015
69008	2003	2018
69015	2007	2018
69019	2002	2018
69020	1995	2018
69031	2001	2016
69033	2001	2015
69034	1993	2016
69053	2000	2015
69057	2000	2010
69074	2003	2018
69083	1980	2017
69084	2007	2017
69095	1995	2018
69102	2004	2017
69111	2006	2018
69114	2006	2016
69118	2003	2016
69120	2006	2017
69129	2000	2017
69133	2002	2018
69134	1992	2007
69144	2005	2015
