2462126488	17123	127313418	geology
2462734373	100788	185592680	chemistry
2462999564	14188	127313418	geology
2464032569	11782	71924100	medicine
2464755072	25085	127313418	geology
2465293543	1680	121332964	physics
2467808327	17170	185592680	chemistry
2468735800	12785	185592680	chemistry
2469870014	15765	185592680	chemistry
2471377923	11703	185592680	chemistry
2472382447	101391	185592680	chemistry
2472746478	16064	185592680	chemistry
2472819838	21835	86803240	biology
2473399711	101513	185592680	chemistry
2474344709	10578	185592680	chemistry
2476941179	10966	127313418	geology
2482365705	1637	71924100	medicine
2483186110	100684	71924100	medicine
2483846709	100062	185592680	chemistry
2490185788	16794	33923547	mathematics
2490987455	19047	185592680	chemistry
2496478914	19333	185592680	chemistry
2497795178	100281	121332964	physics
2498076322	11554	185592680	chemistry
2498905482	101665	71924100	medicine
2499123543	100914	121332964	physics
2499943907	10707	121332964	physics
2501310589	14715	185592680	chemistry
2503686706	18718	127413603	engineering
2506688242	100242	127313418	geology
2506920196	15110	185592680	chemistry
2507040432	101631	86803240	biology
2508018206	17056	185592680	chemistry
2508226471	100187	71924100	medicine
2511062290	1678	71924100	medicine
2513012131	101036	71924100	medicine
2516787517	101373	185592680	chemistry
2516805133	10456	127313418	geology
2519139842	100494	86803240	biology
2520612561	11271	185592680	chemistry
2521323384	143	121332964	physics
2525133266	101150	185592680	chemistry
2525354251	13460	121332964	physics
2526354806	13013	185592680	chemistry
2527268327	101862	185592680	chemistry
2540842043	12869	121332964	physics
2542369778	18185	71924100	medicine
2549141325	17361	71924100	medicine
2550138261	10898	185592680	chemistry
2551615948	1184	185592680	chemistry
2556734068	10679	185592680	chemistry
2556866809	18127	185592680	chemistry
2557769834	10504	121332964	physics
2557997597	10571	71924100	medicine
2558509393	100172	185592680	chemistry
2560085905	12019	185592680	chemistry
2562763464	12789	121332964	physics
2564512449	1623	41008148	computer science
2570102960	17461	127313418	geology
2570173732	13290	185592680	chemistry
2570495433	15316	121332964	physics
2571869266	15926	185592680	chemistry
2573061995	100896	185592680	chemistry
2574060030	15814	185592680	chemistry
2574693740	14718	185592680	chemistry
2574833714	14321	185592680	chemistry
2575718085	101596	121332964	physics
2576826841	100167	185592680	chemistry
2577328050	101232	71924100	medicine
2578376052	101932	185592680	chemistry
2579494286	18615	185592680	chemistry
2579895812	100775	185592680	chemistry
2580133610	102019	127313418	geology
2580445593	18944	185592680	chemistry
2581091774	101501	121332964	physics
2581529028	10666	185592680	chemistry
2582286672	14571	41008148	computer science
2582837281	100611	86803240	biology
2584398171	101742	71924100	medicine
2584732800	13957	185592680	chemistry
2585791444	101548	185592680	chemistry
2589334834	100471	185592680	chemistry
2589484981	100130	127313418	geology
2589746657	15405	185592680	chemistry
2590319375	15827	185592680	chemistry
2590930792	12652	71924100	medicine
2591662619	19209	185592680	chemistry
2593749008	12985	185592680	chemistry
2597530834	10908	185592680	chemistry
2597949747	100897	121332964	physics
2598065353	12610	127313418	geology
2598279612	14430	121332964	physics
2598498893	11656	185592680	chemistry
